id,student_id,login_time,ip_address,disk_id,mac_address
885,2151601070,2024-06-27 8:59:35,AA000000000000007000,B083FE74B2E0,192.168.11.92
886,1251600323,2024-06-27 8:59:35,50026B7282E2D75E,74563C205DD0,192.168.0.70
887,1251700331,2024-06-27 8:59:36,50026B73827130D7,74563C874A01,192.168.0.83
888,5151603977,2024-06-27 8:59:36,W9ASDF7T,047C16130E21,192.168.10.87
889,5152604387,2024-06-27 8:59:37,E823_8FA6_BF53_0001_001B_444A_492C_C010.,7C57585CC7F9,192.168.103.44
890,3151601995,2024-06-27 8:59:37,0000_0000_0000_0001_00A0_7523_415F_8892.,208810709C95,10.7.1.48
891,5151603975,2024-06-27 8:59:40,W9ASDP3P,047C161314F2,192.168.10.230
892,3151601993,2024-06-27 8:59:40,0000_0000_0000_0001_00A0_7523_415A_B44B.,20881071CEC2,192.168.56.1
893,4251603167,2024-06-27 8:59:40,Z9901KQ8,F48E387A5AE8,192.168.168.196
894,5152604389,2024-06-27 8:59:43,E823_8FA6_BF53_0001_001B_444A_492C_C064.,7C57585CC802,192.168.102.254
895,1351600422,2024-06-27 8:59:43,WD-WCC6Y6HEEZA9,1CA0B8791DF5,192.168.1.37
896,4351603669,2024-06-27 8:59:44,6479_A76C_90C0_1024.,8CEC4B5D74CF,10.10.2.164
897,4351603623,2024-06-27 8:59:46,6479_A76C_90C0_0D84.,8CEC4B5C3221,10.10.2.146
898,5451605009,2024-06-27 8:59:47,YS202010012131AA,ECB1D73AA575,192.168.0.175
899,4251603197,2024-06-27 8:59:49,WD-WCC2ETN78416,C81F6639D196,192.168.168.138
900,4251603201,2024-06-27 8:59:51,WD-WCC2ETN78429,C81F6639C910,192.168.168.124
901,1351600421,2024-06-27 8:59:55,WD-WCC6Y6PAETKD,1CA0B8773E76,192.168.1.27
902,4151602743,2024-06-27 8:59:57,WD-WCAS26730833,0024818B5CBC,10.10.11.45
903,4251603148,2024-06-27 8:59:58,ZA40D1YT,F48E387A5ABD,192.168.168.207
904,3151602005,2024-06-27 8:59:59,0000_0000_0000_0001_00A0_7523_415F_8304.,20881070CC36,10.7.1.43
905,4151602836,2024-06-27 9:00:00,TW032GYJ550853BE1569,8851FB461A59,10.10.18.43
906,4251603205,2024-06-27 9:00:00,WD-WCC2ETP60128,C81F6639D34C,192.168.168.131
907,8151606879,2024-06-27 9:00:03,WD-WCAUZ1578555,4437E664AAAA,10.1.10.206
908,1251600330,2024-06-27 9:00:03,9VVLESLN,E0D55E7E548D,192.168.0.76
909,4351603626,2024-06-27 9:00:07,6479_A76C_90C0_0EA3.,8CEC4B5D53D5,10.10.2.145
910,5451605017,2024-06-27 9:00:08,YS202010020881AA,A0D3C10B7A88,192.168.0.221
911,3151602001,2024-06-27 9:00:12,0000_0000_0000_0001_00A0_7523_415A_C35A.,2088107255B2,10.7.1.39
913,1351600420,2024-06-27 9:00:15,ZN15VSX9,1CA0B88046AD,192.168.1.25
914,1251600321,2024-06-27 9:00:20,50026B7381B0571D,74563C205354,192.168.0.68
915,3151602007,2024-06-27 9:00:21,0000_0000_0000_0001_00A0_7523_40B0_8D08.,20881070F430,10.7.1.40
916,5451605041,2024-06-27 9:00:21,AA000000000000001627,B4B52FB4B983,192.168.0.247
917,4251603175,2024-06-27 9:00:28,Z9901KPY,F48E387A57D6,192.168.168.197
918,1351600413,2024-06-27 9:00:28,ZN15VNVR,1CA0B8801E60,192.168.1.2
919,2351601813,2024-06-27 9:00:29,9VYFLJDG,A41F72937E7D,192.168.100.132
920,5351604612,2024-06-27 9:00:30,AC000000000205,E86A64762AE5,192.168.1.37
922,5152604390,2024-06-27 9:00:34,E823_8FA6_BF53_0001_001B_444A_4885_CEB8.,7C57585CC8AA,192.168.103.181
923,2151601092,2024-06-27 9:00:36,AA000000000000004004,B083FE70DCD8,192.168.11.46
924,2351601780,2024-06-27 9:00:37,7E71E208,0024E82CD07A,192.168.100.140
925,7151606287,2024-06-27 9:00:44,WCC6Y2ZHN4ZF,94C69154D685,192.168.0.120
926,2151601109,2024-06-27 9:00:45,AA000000000000004190,B083FE9FB126,192.168.11.67
927,3251602181,2024-06-27 9:00:47,2204V8522c501021,6C626D45FCF5,192.168.2.119
928,5152604380,2024-06-27 9:00:48,E823_8FA6_BF53_0001_001B_444A_492C_C7C1.,7C57585CC9CD,192.168.103.145
929,4151602769,2024-06-27 9:00:53,WD-WMAYV0529960,00E04CC70275,10.10.12.18
931,8251606977,2024-06-27 9:00:57,THBB13TVG2512971,D8CB8A8CF61B,192.168.1.225
932,5152604385,2024-06-27 9:00:58,E823_8FA6_BF53_0001_001B_444A_492C_C5A6.,7C57585CC9B2,192.168.103.180
933,1451600440,2024-06-27 9:01:05,WD-WCC6Y3JLCZSV,48BA4E56FB6A,192.168.1.29
934,8251607001,2024-06-27 9:01:07,THBB13TVG2505534,D8CB8A8CD438,192.168.1.219
935,5152604381,2024-06-27 9:01:09,E823_8FA6_BF53_0001_001B_444A_492C_CE67.,7C57585CC7F3,192.168.103.236
936,3251602184,2024-06-27 9:01:10,2204V8522c500870,8C89A514393F,192.168.2.132
937,3251602177,2024-06-27 9:01:14,2204ZD0R3G500418,8C89A5159FED,192.168.2.124
938,1351600412,2024-06-27 9:01:16,WD-WCC6Y7ARVX18,1CA0B8802928,192.168.1.5
940,6552605965,2024-06-27 9:01:21,Z2A14LW3,78E3B59068EE,192.168.30.166
941,1551600657,2024-06-27 9:01:22,WD-WCC6Y0XP6FVE,6C4B902CCA18,172.17.0.93
942,1551500635,2024-06-27 9:01:22,WD-WCC6Y6LE983Z,00D86149C97D,172.17.0.92
943,1551600668,2024-06-27 9:01:22,ZN17NKM3,6C4B902CD4CD,172.17.0.82
944,1551500636,2024-06-27 9:01:22,WD-WCC6Y1DNVX8L,6C4B902CD226,172.17.0.91
946,1551600646,2024-06-27 9:01:23,WD-WCC6Y2HH0F19,6C4B906EEC32,172.17.0.136
948,5151603983,2024-06-27 9:01:24,W9ASDNHD,047C16130E2D,192.168.10.95
950,1551600665,2024-06-27 9:01:24,WD-WCC6Y5LVPK1T,6C4B9071B3F8,172.17.0.141
951,1151500126,2024-06-27 9:01:24,ZN1XQGRH,74563C211E27,192.168.29.180
952,1551600662,2024-06-27 9:01:24,WD-WCC2E0YU54ZE,6C4B9071B483,172.17.2.124
953,4151602741,2024-06-27 9:01:25,TW0XRV8D550854A21258,8851FB461700,10.10.14.54
954,1552600771,2024-06-27 9:01:26,ZN161LX7,A4FC776B1379,192.168.1.118
956,3151601985,2024-06-27 9:01:26,0000_0000_0000_0001_00A0_7523_415C_B9F7.,20881071D1A7,10.7.1.23
957,1551500643,2024-06-27 9:01:27,WD-WCC6Y2HJVN8F,6C4B902BE9F4,172.17.0.88
958,1551600666,2024-06-27 9:01:27,WD-WCC6Y2EH6P0P,6C4B904C976D,172.17.2.17
960,1551600664,2024-06-27 9:01:29,ZN18203K,6C4B905CE61B,172.17.0.130
961,1551600653,2024-06-27 9:01:32,WD-WCC6Y4KLJKUH,6C4B902CD27F,172.17.0.142
962,3251502164,2024-06-27 9:01:34,2204V8522c501019,D017C29AF4E0,192.168.2.114
963,5351604644,2024-06-27 9:01:36,KRN231106590,C8D3FFA448B6,192.168.1.39
965,6251605558,2024-06-27 9:01:36,YS20221015128G459926,F48E3873B2CB,192.168.10.113
966,1551600663,2024-06-27 9:01:37,9VMBQAW4,6C4B906EE962,172.17.0.129
967,4251603175,2024-06-27 9:01:37,Z9901KPY,F48E387A57D6,192.168.168.197
968,4151602772,2024-06-27 9:01:46,DWS2306P128F3434,3464A92A0703,10.10.13.3
969,8351607238,2024-06-27 9:01:49,9VV6ZZ4Z,4437E65B655C,192.168.29.188
970,1551600655,2024-06-27 9:01:51,W9ADPBZS,6C4B9071B2CD,172.17.0.134
971,2351601785,2024-06-27 9:01:56,A233E42E,708BCD9E2D45,192.168.100.125
972,4251603169,2024-06-27 9:01:57,Z9901RRS,F48E387A5877,192.168.168.202
975,1451600443,2024-06-27 9:01:58,WD-WCC6Y4JXFN4R,48BA4E574D4B,192.168.1.80
976,6251605567,2024-06-27 9:01:58,AA000000000000017144,64006A329101,192.168.10.117
978,1551600669,2024-06-27 9:02:00,YS20230823256G128080,00E01B072221,172.17.0.100
979,1451600441,2024-06-27 9:02:00,WD-WCC6Y4JXFF85,48BA4E574D87,192.168.56.1
980,2351601799,2024-06-27 9:02:01,9EB6534D,708BCD9E2D67,192.168.100.114
981,1551600661,2024-06-27 9:02:02,WD-WCC6Y0TC26Y8,6C4B9071B254,172.17.0.132
982,1251600325,2024-06-27 9:02:02,50026B7282E2CEDF,0A0027000006,192.168.56.1
983,1451600446,2024-06-27 9:02:03,WD-WCC6Y7FRY308,48BA4E56FB29,192.168.1.76
984,1551600667,2024-06-27 9:02:03,ZN182128,6C4B9071B42E,172.17.0.135
985,4151602793,2024-06-27 9:02:05,S0TYNSACB31893,DC4A3E6C8A55,10.10.14.14
987,1251600320,2024-06-27 9:02:06,50026B7282E2D940,74563C205819,192.168.0.67
988,5351604643,2024-06-27 9:02:06,97BD47C502271926469,EC8EB571DCA2,192.168.1.40
990,8351607206,2024-06-27 9:02:14,WD-WCAV2V510577,6C626D991809,192.168.29.191
991,1551500633,2024-06-27 9:02:17,WD-WCC6Y7YEZ5ES,6C4B9071B80D,172.17.0.143
992,4151602832,2024-06-27 9:02:22,S0TYNEACA00907,6C3BE53B79BB,10.10.12.49
993,2351601792,2024-06-27 9:02:23,Z6E8HPXC,782BCBB6A99F,192.168.100.110
994,2351601781,2024-06-27 9:02:24,Z6E8BFTJ,002564BA6497,192.168.100.128
995,2251601445,2024-06-27 9:02:30,191771801069,10E7C6ADC17E,10.168.0.193
996,5351604607,2024-06-27 9:02:31,AA000000000000001443,4437E6A741F6,192.168.1.64
997,2251601430,2024-06-27 9:02:33,AFD20EFC10281740223,A08CFDBEC7CC,10.168.0.124
998,2251601410,2024-06-27 9:02:33,KRN231205226,480FCF51FB1D,10.168.0.106
1000,2251601408,2024-06-27 9:02:35,KRN231205203,A08CFDD55B9D,10.168.0.113
1001,2251601414,2024-06-27 9:02:36,KRN231205325,A08CFDD5E80E,10.168.0.224
1002,2251601400,2024-06-27 9:02:36,40F3EDB8,A08CFDCEEF18,10.168.0.102
1003,2251601419,2024-06-27 9:02:37,KRN231205261,705A0F31586E,10.168.0.112
1004,1351600418,2024-06-27 9:02:38,WD-WCC6Y4YYLX4N,1CA0B8786EFF,192.168.1.13
1005,2251601411,2024-06-27 9:02:38,KRN231219357,A08CFDE9BF17,10.168.0.104
1006,3251502162,2024-06-27 9:02:38,2204V8522c501018,8C89A52C288E,192.168.2.115
1007,2351601811,2024-06-27 9:02:39,5VVPXVZ0,C81F6632C96B,192.168.100.129
1008,2251601420,2024-06-27 9:02:41,KRN231205343,480FCF5239A8,10.168.0.171
1009,2251601407,2024-06-27 9:02:42,KRN231205329,C8D3FFBAB66E,10.168.0.207
1011,2251601435,2024-06-27 9:02:45,KRN231205331,9457A5EC1F1A,10.168.0.208
1012,2251601443,2024-06-27 9:02:46,KRN231219299,480FCF65E030,10.168.0.137
1013,2251601448,2024-06-27 9:02:47,CN011AJ0611829,C8D3FFA01F62,10.168.0.234
1014,3251502161,2024-06-27 9:02:48,ES1JU052346063,8C89A515A09E,192.168.2.103
1015,5351504606,2024-06-27 9:02:49,Z3TDNWEA,FC4DD42F871E,192.168.1.67
1016,8351607214,2024-06-27 9:02:50,WD-WCC2EM599567,1078D2787FBB,192.168.29.22
1017,2251601402,2024-06-27 9:02:55,KRN231205210,A08CFDCE5953,10.168.0.116
1018,8351607230,2024-06-27 9:02:55,058F63626421,D067E51FF1C7,192.168.29.242
1019,5351504605,2024-06-27 9:02:57,Z3TFFFKS,FC4DD4328EC3,192.168.1.65
1020,2251601399,2024-06-27 9:03:00,KRN231205351,A08CFDD5DD70,10.168.0.118
1021,2251601438,2024-06-27 9:03:01,KRN231205235,480FCF5238E7,10.168.0.235
1022,2251601436,2024-06-27 9:03:05,AA2022040148,A08CFDF0B3D9,10.168.0.214
1023,4251603203,2024-06-27 9:03:05,WD-WCC2ETP60452,C81F6639D197,192.168.168.108
1024,2251601431,2024-06-27 9:03:07,KRN231219253,C8D3FFB5894D,10.168.0.225
1025,2251601429,2024-06-27 9:03:09,KRN231205274,A08CFDD52415,10.168.0.122
1026,2151601092,2024-06-27 9:03:09,AA000000000000004004,B083FE70DCD8,192.168.11.46
1027,5351604608,2024-06-27 9:03:15,WD-WCC2EMJ08642,FC4DD42F88DC,192.168.1.46
1028,1451600441,2024-06-27 9:03:16,WD-WCC6Y4JXFF85,48BA4E574D87,192.168.56.1
1029,2251601424,2024-06-27 9:03:19,KRN231205201,480FCF627A9C,10.168.0.136
1030,8351607210,2024-06-27 9:03:19,S2AAM0B8,4437E6681EA1,192.168.29.78
1031,2251601439,2024-06-27 9:03:20,KRN231205297,DC4A3E7213DA,10.168.0.125
1032,4151602756,2024-06-27 9:03:21,9RXKFYVH,F4CE462D679E,10.10.14.12
1033,2251601421,2024-06-27 9:03:22,KRN231205234,5065F3307C24,10.168.0.127
1034,2151601058,2024-06-27 9:03:25,AA000000000000001228,64006A17F9BD,192.168.11.40
1035,4151602786,2024-06-27 9:03:28,9VYAF1DX,00E04C13870C,10.10.12.16
1036,2251601422,2024-06-27 9:03:30,KRN231205284,DC4A3E7468DD,10.168.0.126
1037,1151500126,2024-06-27 9:03:31,ZN1XRK94,D85ED3C4E4BC,192.168.29.57
1038,2251601453,2024-06-27 9:03:34,KRN231205288,9457A5F3FD65,10.168.0.121
1039,2251601423,2024-06-27 9:03:35,KRN231205252,C8D3FFBABD18,10.168.0.135
1040,2251601444,2024-06-27 9:03:35,KRN231205339,480FCF4380C5,10.168.0.168
1041,2151601093,2024-06-27 9:03:36,AA000000000000000891,B083FE75965D,192.168.11.47
1042,2251601404,2024-06-27 9:03:37,KRN231219257,705A0F4E19E6,10.168.0.117
1043,5351604643,2024-06-27 9:03:41,97BD47C502271926469,EC8EB571DCA2,192.168.1.40
1044,7351606533,2024-06-27 9:03:44,WD-WXG1A3879XE5,FC017C9B17B5,192.168.2.102
1045,2251601403,2024-06-27 9:03:45,KRN231219359,480FCF636A66,10.168.0.110
1046,2351601820,2024-06-27 9:03:46,WD-WCAV32936141,0024E82CBD77,192.168.100.121
1047,2251601446,2024-06-27 9:03:46,KRN231205238,A08CFDD566EE,10.168.0.212
1048,2251601416,2024-06-27 9:03:47,KRN231205346,C8D3FFBC2B03,10.168.0.109
1049,2251601415,2024-06-27 9:03:50,KRN231205207,DC4A3E72120D,10.168.0.222
1050,2351601819,2024-06-27 9:03:51,DWS2306P128G3986,14FEB5EEA695,192.168.100.122
1051,2351601787,2024-06-27 9:03:51,W3TDGXML,842B2B95B884,192.168.100.109
1052,2151601078,2024-06-27 9:03:53,AA000000000000003168,B083FE8DBE06,192.168.11.91
1053,2251601425,2024-06-27 9:03:53,KRN231205254,A08CFDF10786,10.168.0.123
1054,4151602789,2024-06-27 9:03:55,S12KNSAD833006,480FCF5E0D3C,10.10.14.15
1055,2251601454,2024-06-27 9:03:58,KRN231205348,9457A5EC06C6,10.168.0.140
1056,3251502162,2024-06-27 9:04:00,2204V8522c501018,8C89A52C288E,192.168.2.115
1057,2251601456,2024-06-27 9:04:00,AA000000000000001330,5065F3377A90,10.168.0.228
1058,5451605030,2024-06-27 9:04:00,AA000000000000001518,082E5F2F964D,192.168.0.213
1059,5351604616,2024-06-27 9:04:01,DH20230813975201,64006A96F628,192.168.1.19
1060,2351601815,2024-06-27 9:04:04,9RX4BXDW,B8AC6F261DEA,192.168.100.143
1061,2151601111,2024-06-27 9:04:06,AA000000000000006795,B083FE759598,192.168.11.36
1062,1151600151,2024-06-27 9:04:08,WD-WCC6Y6YLCCPA,1C1B0DABBCCA,192.168.29.83
1063,8251606995,2024-06-27 9:04:08,THBB13TVG2505539,6C0B846CB586,192.168.1.229
1064,2251601427,2024-06-27 9:04:12,KRN231219337,A08CFDE139D0,10.168.0.131
1065,5152604372,2024-06-27 9:04:12,E823_8FA6_BF53_0001_001B_444A_4970_BA6A.,7C57585CC8BA,192.168.102.169
1066,1552600770,2024-06-27 9:04:13,ZN161MNG,EC5C681568DF,192.168.1.115
1067,2251601449,2024-06-27 9:04:22,KRN231219395,A08CFDE13565,10.168.0.232
1068,2251601433,2024-06-27 9:04:29,KRN231205258,480FCF5239C3,10.168.0.211
1069,4351603670,2024-06-27 9:04:30,6479_A76C_90C0_1002.,8CEC4B5D6FC6,10.10.2.174
1070,2251601447,2024-06-27 9:04:31,KRN231104588,9457A5EE87BD,10.168.0.100
1071,1551500644,2024-06-27 9:04:36,WD-WCC2E1KJZDKD,6C4B9036B13D,172.17.2.132
1072,2251601437,2024-06-27 9:04:38,KRN231219334,705A0F4AC0AD,10.168.0.120
1073,8251606994,2024-06-27 9:04:41,AA000000000000006044,6451062E11E1,192.168.1.206
1074,2251601451,2024-06-27 9:04:45,KRN231205265,5065F34902EA,10.168.0.147
1075,2251601405,2024-06-27 9:04:49,KRN231205262,A08CFDD5E1C9,10.168.0.176
1076,5451605020,2024-06-27 9:04:49,YS202010016867AA,5065F337303D,192.168.0.147
1077,2351601788,2024-06-27 9:04:52,6VVKSL88,C81F6638B6CF,192.168.100.142
1078,8251606996,2024-06-27 9:04:57,THBB13TVG2512957,6C0B846C50BD,192.168.1.212
1079,2251601401,2024-06-27 9:05:01,KRN231205257,705A0F482A36,10.168.0.186
1080,2251601450,2024-06-27 9:05:07,KRN231205286,A08CFDCE5C0C,10.168.0.217
1081,5451605029,2024-06-27 9:05:09,YS202010013108AA,ECB1D75113B8,192.168.0.184
1082,8251606998,2024-06-27 9:05:16,KRN231130926,6C0B844501E3,192.168.1.216
1083,2151601093,2024-06-27 9:05:18,AA000000000000004074,64006A3733E6,192.168.11.95
1084,2251601440,2024-06-27 9:05:22,KRN231205327,A08CFDE94A17,10.168.0.233
1085,8251606997,2024-06-27 9:05:22,UB202307055152,6C0B846AB7F5,192.168.1.215
1086,5351604609,2024-06-27 9:05:23,YS202309688747HP,FC4DD4324486,192.168.1.63
1087,8251606999,2024-06-27 9:05:24,THBB13TVG2512958,D8CB8A8CD439,192.168.1.217
1088,2251601457,2024-06-27 9:05:38,KRN231205322,9457A5EC07C8,10.168.0.141
1089,5351604635,2024-06-27 9:05:42,YS202309688696HP,002324C080B2,192.168.1.68
1090,4151602774,2024-06-27 9:05:44,5RX1TA62,00E04CCA3AA6,10.10.12.36
1091,8251607000,2024-06-27 9:05:51,THBB13TVG2505537,D8CB8A8CF619,192.168.1.211
1092,1251600315,2024-06-27 9:05:56,50026B7282E2CDBB,74563C205BF7,192.168.0.62
1093,8351607250,2024-06-27 9:05:59,WD-WCAV35516337,0019DB729200,192.168.29.229
1094,8251606978,2024-06-27 9:06:00,THBB13TVG2505535,6C0B8493EBFB,192.168.1.223
1095,5152604373,2024-06-27 9:06:06,E823_8FA6_BF53_0001_001B_444A_492C_C048.,7C57585CC9BA,192.168.103.110
1096,2251601442,2024-06-27 9:06:08,AA000000000000001708,5065F3375AF9,10.168.0.145
1097,2151601070,2024-06-27 9:06:26,AA000000000000007000,B083FE74B2E0,192.168.11.92
1098,4251603201,2024-06-27 9:06:38,WD-WCC2ETN78429,C81F6639C910,192.168.168.124
1099,8351607230,2024-06-27 9:06:38,058F63626421,D067E51FF1C7,192.168.29.242
1100,5351604636,2024-06-27 9:06:45,WK2308256G24377,ACE2D3135FF9,192.168.1.50
1101,1551500642,2024-06-27 9:06:46,5CDF_B803_6150_1B44.,04D9C86BA8C4,172.17.0.126
1102,1551600657,2024-06-27 9:06:47,5CDF_B803_6150_039E.,04D9C86BA9CD,172.17.0.67
1103,4551603822,2024-06-27 9:06:50,AA00000000008207,00E04C680591,20.20.1.92
1104,5351604634,2024-06-27 9:06:50,YS202309688739HP,002324BC7E29,192.168.1.69
1105,2351601822,2024-06-27 9:06:57,THN4BTN2504775,0AE0AFB40040,192.168.100.124
1106,1151600152,2024-06-27 9:07:00,WD-WCC6Y3AT05FH,1C1B0D4EC3D4,192.168.29.107
1108,8251607002,2024-06-27 9:07:05,A483746E,645106373C30,192.168.1.209
1109,2151601070,2024-06-27 9:07:39,AA000000000000007000,B083FE74B2E0,192.168.11.92
1110,2151601074,2024-06-27 9:07:45,AA000000000000000974,B083FE64DC4A,192.168.11.26
1111,5351604620,2024-06-27 9:07:51,S2ACA2AW,FC4DD42F85A9,192.168.1.22
1112,8251606984,2024-06-27 9:07:51,AA000000000000001725,6451063773AB,192.168.1.222
1113,4151602799,2024-06-27 9:08:05,6RX94BL7,00219B4B0945,10.10.14.32
1114,8251606987,2024-06-27 9:08:06,THBB13TVG2512955,6C0B846AB802,192.168.1.208
1115,2351601794,2024-06-27 9:08:13,JPA270H127TSGM,0024E82643A6,192.168.100.119
1116,3151601970,2024-06-27 9:08:14,0000_0000_0000_0001_00A0_7523_40D5_EC3A.,2088107256F3,10.7.1.8
1117,1351600418,2024-06-27 9:08:26,WD-WCC6Y4YYLX4N,1CA0B8786EFF,192.168.1.13
1118,4251603180,2024-06-27 9:08:29,Z6E8BZ90,F8BC128160BB,192.168.168.106
1119,8251606990,2024-06-27 9:08:38,AA000000000000000097,645106373BDA,192.168.1.204
1120,7551606684,2024-06-27 9:09:26,ES1RH1023085880,D8CB8A9197A7,192.168.0.222
1121,4451503751,2024-06-27 9:09:26,WD-WCC6Y6HV8PAD,C85ACF0A1CAE,192.168.10.79
1122,7151706312,2024-06-27 9:09:31,88Q6BZUNS,94C69154DE14,192.168.0.151
1123,5351604617,2024-06-27 9:09:33,KRN231106554,EC8EB5778A4F,192.168.1.54
1124,4151602767,2024-06-27 9:09:47,5RX7ZJ56,002264B02CA9,10.10.12.6
1125,6251605551,2024-06-27 9:09:59,YS20221013128G570445,C81F66468873,192.168.1.101
1126,8251607003,2024-06-27 9:10:00,AA000000000000000069,64510637736C,192.168.1.234
1127,4451603769,2024-06-27 9:10:12,WD-WCC6Y4HEXLKR,C85ACF0D2FAB,192.168.10.29
1128,4151602781,2024-06-27 9:10:18,5RX9FZW9,00E04C4D3470,10.10.12.30
1129,4151602832,2024-06-27 9:10:24,S0TYNEACA00907,6C3BE53B79BB,10.10.12.49
1131,8351607206,2024-06-27 9:10:29,WD-WCAV2V510577,6C626D991809,192.168.29.191
1132,1552600783,2024-06-27 9:10:44,ZN161JYT,EC5C68158175,192.168.1.114
1133,1552600773,2024-06-27 9:10:47,ZN1618J8,EC5C68162777,192.168.1.120
1134,4551603826,2024-06-27 9:10:47,AA00000000002937,00E01B11426A,20.20.1.56
1135,4451603773,2024-06-27 9:10:51,WD-WCC6Y2HX4RF0,C85ACF0A23A2,192.168.10.34
1136,8351607240,2024-06-27 9:10:51,WD-WMAV2EV70596,406186C282D5,192.168.29.192
1137,4251603168,2024-06-27 9:10:54,WA40C71A,F48E3887474C,192.168.168.203
1138,7151706317,2024-06-27 9:10:58,WCC6Y3KEEFY1,94C69154DF84,192.168.0.160
1139,4551603816,2024-06-27 9:11:02,2220E630A4A2,0AE04CF3001F,20.20.1.71
1140,7151706318,2024-06-27 9:11:20,WCC6Y2ZHNAP9,94C691550394,192.168.0.193
1141,7151706316,2024-06-27 9:11:23,WCC6Y7SVDETF,94C691550164,192.168.0.146
1142,7151706310,2024-06-27 9:11:27,88R5AL0NS,94C69154DF1E,192.168.0.159
1143,2351601783,2024-06-27 9:11:29,9VVAYV4J,782BCB82F3C4,192.168.100.113
1144,1552600783,2024-06-27 9:11:36,ZN161JYT,EC5C68158175,192.168.1.114
1145,8251606996,2024-06-27 9:11:44,THBB13TVG2512957,6C0B846C50BD,192.168.1.212
1146,2151601058,2024-06-27 9:11:45,AA000000000000003567,B083FE91FC9A,192.168.11.85
1147,1552600782,2024-06-27 9:11:46,ZN161KQ7,EC5C681579C3,192.168.1.108
1148,1552600767,2024-06-27 9:11:47,ZN16317K,EC5C68156B63,192.168.1.113
1150,1552600776,2024-06-27 9:11:49,ZN16195G,EC5C68162351,192.168.1.107
1151,7651606723,2024-06-27 9:11:54,FX256STD112206739,0AE0AFF706C2,192.168.100.179
1152,1552600785,2024-06-27 9:11:58,19OS4AZMS,EC5C68156BA7,192.168.1.105
1153,4551603822,2024-06-27 9:11:59,AA00000000008207,00E04C680591,20.20.1.92
1154,1552600788,2024-06-27 9:12:02,ZN16472M,A4FC776BA9D3,192.168.1.103
1155,1552600780,2024-06-27 9:12:05,ZN161L6J,A4FC776A8C81,192.168.1.123
1156,1552600772,2024-06-27 9:12:05,ZN1649PG,EC5C6816273F,192.168.1.109
1157,7151706309,2024-06-27 9:12:06,2C6DF11A,94C69154DC08,192.168.0.127
1158,1552600779,2024-06-27 9:12:20,ZN161A3G,A4FC776B147D,192.168.1.110
1159,1552600768,2024-06-27 9:12:39,ZN1618KR,A4FC776BBFFB,192.168.1.124
1160,7151706320,2024-06-27 9:12:39,88Q5APRNS,94C69154E35C,192.168.0.154
1161,8351607206,2024-06-27 9:12:58,WD-WCAYUJ004124,90FBA61CD293,192.168.29.157
1162,4551603824,2024-06-27 9:13:22,AA00000000003419,00E04C6810C1,20.20.1.75
1163,7151706312,2024-06-27 9:13:41,WCC6Y5FKE5H0,94C691550388,192.168.0.181
1164,8351607250,2024-06-27 9:13:42,9QF5682M,6C626D7667F7,192.168.29.61
1165,4251603190,2024-06-27 9:13:47,WD-WCC2ETN77298,C81F6639C92E,192.168.168.141
1166,1051001,2024-06-27 9:13:49,6479_A779_C000_0145.,141333DF36EF,192.168.6.94
1167,2351601800,2024-06-27 9:13:53,0,002564BA65E2,192.168.100.112
1168,5551605142,2024-06-27 9:14:09,ES1RH1023103593,FC4DD432B80C,192.168.0.119
1169,1552600776,2024-06-27 9:14:18,ZN16195G,EC5C68162351,192.168.1.107
1170,4151602781,2024-06-27 9:14:34,S1GFNSBFC03071,8851FB4C4796,10.10.13.42
1171,1551500642,2024-06-27 9:14:39,5CDF_B803_6150_1B8A.,04D9C86BA6BF,172.17.0.76
1172,6451605778,2024-06-27 9:14:51,HBSE23300101719     _00000001.,3822E228898C,192.168.1.25
1173,1451500434,2024-06-27 9:14:57,87RMRAXNS,D85ED367598C,192.168.1.19
1174,5551605141,2024-06-27 9:15:04,F6A8836E,C4346B572E7F,192.168.0.109
1175,5551605135,2024-06-27 9:15:04,F6DCFFDE,4437E6C3F3A4,192.168.0.121
1176,5551605148,2024-06-27 9:15:04,36D0ED2B,F0921CE864E7,192.168.0.126
1177,5551605136,2024-06-27 9:15:05,52E17804,F8BC12593FDA,192.168.0.132
1178,5551605147,2024-06-27 9:15:05,ES1RH1023070297,10604B726994,192.168.0.128
1179,5551605146,2024-06-27 9:15:05,ES1RH1023104365,40A8F0421B38,192.168.0.112
1180,5551605144,2024-06-27 9:15:05,ES1RH1023070699,2C44FD0F33AF,192.168.0.110
1181,5551605145,2024-06-27 9:15:05,ES1RH1023108921,A0D3C12E05FA,192.168.0.111
1182,5551605137,2024-06-27 9:15:05,ES1RH1023103503,F8B156DAD9BC,192.168.0.120
1183,5551605138,2024-06-27 9:15:06,ES1RH1023063859,4437E6B63AEB,192.168.0.108
1184,5551605149,2024-06-27 9:15:06,7A69D8BA,40A8F0429AE7,192.168.0.114
1187,5551605139,2024-06-27 9:15:07,AE50190C,4437E6B9EBDC,192.168.0.118
1188,5551605152,2024-06-27 9:15:08,440F120F,40A8F04215F2,192.168.0.106
1189,5551605140,2024-06-27 9:15:08,A862B26A,A41F72551F52,192.168.0.117
1190,5551605153,2024-06-27 9:15:09,9A670BCA,D017C29AF612,192.168.0.136
1191,5551605143,2024-06-27 9:15:12,ES1RH1023105877,4437E6C3EFE7,192.168.0.127
